timestamp,value,metric_name,instance,job
2025-07-12 05:38:28,10,process_open_fds,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,10,process_open_fds,10.244.1.15:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,10,process_open_fds,10.244.1.15:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,11,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,9,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,11,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,11,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,11,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,10,process_open_fds,10.244.1.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,11,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.1.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,11,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,11,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,10,process_open_fds,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.1.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.1.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.1.21:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.1.21:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.1.21:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.1.22:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.1.22:8000,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,10,process_open_fds,10.244.1.25:8000,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,11,process_open_fds,10.244.1.26:8000,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,12,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,12,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,11,process_open_fds,10.244.1.8:8000,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,9,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,12,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,11,process_open_fds,10.244.1.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,10,process_open_fds,10.244.2.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,9,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,10,process_open_fds,10.244.2.13:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,9,process_open_fds,10.244.2.14:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,11,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,11,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,10,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,12,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,11,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,11,process_open_fds,10.244.2.16:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,10,process_open_fds,10.244.2.17:8000,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,11,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,10,process_open_fds,10.244.2.18:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.2.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.2.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,10,process_open_fds,10.244.2.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.2.19:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,10,process_open_fds,10.244.2.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,12,process_open_fds,10.244.2.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,11,process_open_fds,10.244.2.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,10,process_open_fds,10.244.2.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,10,process_open_fds,10.244.2.20:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,10,process_open_fds,10.244.2.21:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.2.24:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.24:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.2.24:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.2.25:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.25:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.2.25:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,10,process_open_fds,10.244.2.25:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,10,process_open_fds,10.244.2.25:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.26:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.2.26:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.27:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,10,process_open_fds,10.244.2.28:8000,prometheus.scrape.annotated_pods
2025-07-12 05:29:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,12,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,12,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,10,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,11,process_open_fds,10.244.2.3:8000,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,10,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,11,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,11,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,11,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,11,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,11,process_open_fds,10.244.2.9:8000,prometheus.scrape.annotated_pods
